,ID,Date,User,Tweet,HashTags,Likes,Retweets,MentionUsers,LocationCoordinates,clean_Tweet,NLTK_Sentiment_Analysis,TextBlob_Sentiment_Analysis,Compound_Sentiment_Score,Positive_Sentiment
1181,1579631159352643587,2022-10-11 00:33:11+00:00,god_amongs_men,Man I can't wait 2 see how @CoachTomlin press conference goes tomorrow. Reporters better ask the real questions lol. Don't let him off the hook. We need answers lol. He said he's open to change. Let's see how serious he is cuz Canada still gotta job 🤦🏾‍♂️ #Steelers,['Steelers'],1,0,"[User(username='CoachTomlin', id=1482304957, displayname='Mike Tomlin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,man cant wait 2 see press conference goes tomorrow reporters better ask real questions lol dont let hook need answers lol said hes open change lets see serious cuz canada still gotta job,0.802,0.3277777777777778,1.1297777777777778,True
1183,1579630634020274176,2022-10-11 00:31:05+00:00,ztwhite23,.@Raiders are a LOT better than their 1-3 record. @steelers might actually be worse than their 1-4 record. #RaiderNation #HereWeGo #Steelers #MNF,"['RaiderNation', 'HereWeGo', 'Steelers', 'MNF']",0,0,"[User(username='Raiders', id=16332223, displayname='Las Vegas Raiders', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,lot better 1 3 record might actually worse 1 4 record,-0.0516,0.04999999999999999,-0.0016000000000000111,False
1185,1579630417791315968,2022-10-11 00:30:14+00:00,pdittyrunner1,@ThePoniExpress @JRown32 @937theFan Welllllllllllllllll the #Steelers aren't smart for sticking with somebody that clearly isn't working. #HereWeGo #Steelers,"['Steelers', 'HereWeGo', 'Steelers']",0,0,"[User(username='ThePoniExpress', id=328797181, displayname='Andrew Fillipponi', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JRown32', id=20786050, displayname='Josh Rowntree', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='937theFan', id=108637282, displayname='93.7 The Fan', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,welllllllllllllllll arent smart sticking somebody clearly isnt working,0.1134,0.15714285714285714,0.27054285714285714,True
1186,1579629629555773440,2022-10-11 00:27:06+00:00,BrioniBoy12,@racehorsegurl Only if you love missing the playoffs or ground waxed in the first game of the playoffs. #Steelers #Uselessberger,"['Steelers', 'Uselessberger']",0,0,"[User(username='racehorsegurl', id=272088834, displayname='Lisa 🇨🇦', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,love missing playoffs ground waxed first game playoffs,0.4588,0.037500000000000006,0.49629999999999996,True
1188,1579629280006635520,2022-10-11 00:25:43+00:00,BrioniBoy12,"@JamesCaughtIt And then get dump-trucked at home, single-handedly throwing the game away. I sure we never see that again. PS he was a complimentary piece on that team. He led us to nothing. #Steelers",['Steelers'],1,0,"[User(username='JamesCaughtIt', id=1157646790797266945, displayname='🔥🇨🇦Jesse James Caught That Ball', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,get dump trucked home single handedly throwing game away sure never see ps complimentary piece team led us nothing,-0.4031,0.08214285714285714,-0.3209571428571429,False
1189,1579629228198592512,2022-10-11 00:25:30+00:00,Steelersdepot,Sounds like UG3 to Bucs practice squad ahead of two teams meeting on Sunday #Steelers https://t.co/weVaBeXazR,['Steelers'],11,2,,,sounds like ug3 bucs practice squad ahead two teams meeting sunday,0.3612,0.0,0.3612,True
1190,1579628851235540993,2022-10-11 00:24:00+00:00,SteelersNewsNow,Myles Jack Says Steelers Have To ‘Match The Intensity’ Of Super Bowl-Caliber Teams Like Buffalo #SteelersFootball #HereWeGo #SteelersNation #SteelersFamily https://t.co/LBfOR7vPvv,"['SteelersFootball', 'HereWeGo', 'SteelersNation', 'SteelersFamily']",0,0,,,myles jack says steelers match intensity super bowl caliber teams like buffalo,0.7506,0.3333333333333333,1.0839333333333334,True
1191,1579628848819601410,2022-10-11 00:24:00+00:00,Kgurule10,#steelernation #HereWeGo maybe the ass whoopin is what the team needed! Get it together @steelers you’ve got this,"['steelernation', 'HereWeGo']",0,0,"[User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,maybe ass whoopin team needed get together got,-0.5423,0.0,-0.5423,False
1197,1579627880497442817,2022-10-11 00:20:09+00:00,BrioniBoy12,@SteelersCrash @DarrellNeloms No. Kenny Anderson was his first QB coach. And he quit in 2009 because BigBum decided he didn’t need coaching. #Steelers,['Steelers'],0,0,"[User(username='SteelersCrash', id=46026775, displayname='Mister Crash', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='DarrellNeloms', id=987524503034060801, displayname='SkoolHouseRoxx', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,kenny anderson first qb coach quit 2009 bigbum decided need coaching,0.0,0.25,0.25,True
1198,1579627841792233473,2022-10-11 00:20:00+00:00,TribSports,"Watt sat out his 4th consecutive game Sunday in a 38-3 loss to the #Bills, and not only did the #Steelers fail to record a sack for the 2nd time in 4 games, they hit the quarterback just 1 time.
https://t.co/xKtRtxY38M","['Bills', 'Steelers']",0,0,,,watt sat 4th consecutive game sunday 38 3 loss fail record sack 2nd time 4 games hit quarterback 1 time,-0.7003,-0.3,-1.0003,False
1199,1579627732782440449,2022-10-11 00:19:34+00:00,Steelersdepot,Raiders Vs. Chiefs Week 5 Monday Night Game Open Discussion Thread https://t.co/sIM0j5nleh #Steelers https://t.co/gDnGQaOLjE,['Steelers'],3,1,,,raiders vs chiefs week 5 monday night game open discussion thread,0.0,-0.2,-0.2,False
1200,1579627644710449157,2022-10-11 00:19:13+00:00,BrioniBoy12,"@smittywerbin1 To get dump trucked, AGAIN?? No thanks. #Steelers #Uselessberger","['Steelers', 'Uselessberger']",0,0,"[User(username='smittywerbin1', id=1323485459297800192, displayname='Smittywerbin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,get dump trucked thanks,0.0772,0.2,0.2772,True
1202,1579627455270486016,2022-10-11 00:18:28+00:00,BrioniBoy12,"@BenGoatlisBurg For what? Cheering his choke-dog, money taking, shit-stirring, Coach-killing ass ten years too long? No apology. #Steelers #Uselessberger","['Steelers', 'Uselessberger']",0,0,"[User(username='BenGoatlisBurg', id=1385024550644113413, displayname='Ben Goatlisberger (Parody)', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,cheering choke dog money taking shit stirring coach killing ass ten years long apology,-0.91,-0.08333333333333333,-0.9933333333333334,False
1203,1579627196591017985,2022-10-11 00:17:26+00:00,IAmPastorNick,"Well well well. How the turn tables…
#browns #Steelers https://t.co/9BIHMitQk6","['browns', 'Steelers']",0,0,,,well well well turn tables,0.6486,0.0,0.6486,True
1204,1579627087673319424,2022-10-11 00:17:00+00:00,BrioniBoy12,@PickensSznnnn Carried them to what? Missing the playoffs or getting dump-trucked in January. I don’t miss that. You shouldn’t either. #Steelers,['Steelers'],0,0,"[User(username='PickensSznnnn', id=2600794044, displayname='PICKENS SZNNNN😈😴🗣', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,carried missing playoffs getting dump trucked january miss either,-0.6597,-0.2,-0.8596999999999999,False
1205,1579626765026484226,2022-10-11 00:15:43+00:00,BrioniBoy12,I hope so. His penchant for key deflections/drops has become gamicidal. Now he’s running his mouth. Im tired of the Tomlinites doing their best work in sound bytes. #Steelers https://t.co/CPtNAEjh0V,['Steelers'],0,0,,,hope penchant key deflections drops become gamicidal running mouth im tired tomlinites best work sound bytes,0.6369,0.25,0.8869,True
1206,1579626523514241026,2022-10-11 00:14:45+00:00,AKinkhabwala,"Sometimes, it’s the person who loves you the most who’s the one willing to tell you the truth. No matter how uncomfortable it is. Because he loves you - and wants the world for you. 

(Note: this is why @Realrclark25 is so damn good.) #Steelers https://t.co/YWlsPzFM6g",['Steelers'],358,22,"[User(username='Realrclark25', id=2312904278, displayname='Ryan Clark', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,sometimes person loves one willing tell truth matter uncomfortable loves wants world note damn good,0.8126,0.16249999999999998,0.9751,True
1208,1579625768363364352,2022-10-11 00:11:45+00:00,adam_kunkle,This is awesome.  Jersey Jerry and Big Cat are hilarious.  #steelers #barstool https://t.co/LzEPwSrWSN,"['steelers', 'barstool']",1,0,,,awesome jersey jerry big cat hilarious,0.7783,0.5,1.2783,True
1209,1579625627367641088,2022-10-11 00:11:12+00:00,BrioniBoy12,@Reggie_Bflo Cowher took criticism because his teams choked to death in big games. It was fair criticism. #Steelers,['Steelers'],4,0,"[User(username='Reggie_Bflo', id=1527716660643508224, displayname='Steeler_Reg', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,cowher took criticism teams choked death big games fair criticism,-0.8885,0.35,-0.5385,False
1213,1579625133832302592,2022-10-11 00:09:14+00:00,RyanPawloski_12,"The Steelers are falling apart currently as they hold a top 5 pick in the 2023 NFL Draft. They make a trade and add a lot of talent in this mock draft, via @fansided
#Steelers #HereWeGo #NFL 
https://t.co/ZgWyb8GMu5","['Steelers', 'HereWeGo', 'NFL']",2,2,"[User(username='FanSided', id=17268437, displayname='FanSided', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,steelers falling apart currently hold top 5 pick 2023 nfl draft make trade add lot talent mock draft via,0.0516,0.25,0.3016,True
1214,1579625114907267072,2022-10-11 00:09:10+00:00,BrioniBoy12,@ay_taybay He damn well better be angry. Joe Greene would have been angry. Jack Lambert would have been angry. The modern  Steelers organization exists because of those men. He plays in their shadows. #Steelers #CamHeyward,"['Steelers', 'CamHeyward']",2,0,"[User(username='ay_taybay', id=3418502955, displayname='taylor', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,damn well better angry joe greene would angry jack lambert would angry modern steelers organization exists men plays shadows,-0.765,-0.16,-0.925,False
1215,1579625059324694528,2022-10-11 00:08:56+00:00,TheTamirMoore,"#Steelers - #Bills postgame thoughts:

I have NEVER seen the Steelers looked this bad before. This team seems to have lost all hope. 4 straight losses too. Unprecedented.

For Buffalo, I love how Josh Allen is playing with a nice swagger about him. The Bills look great!","['Steelers', 'Bills']",0,0,,,postgame thoughts never seen steelers looked bad team seems lost hope 4 straight losses unprecedented buffalo love josh allen playing nice swagger bills look great,0.8481,0.3333333333333333,1.1814333333333333,True
1216,1579624807251206144,2022-10-11 00:07:56+00:00,typestruth,"This is an outright fkn lie, spread by the media, because the media in Pittsburgh disliked Bill Cowher 

#Steelers https://t.co/j2xs6DM0mX",['Steelers'],0,0,,,outright fkn lie spread media media pittsburgh disliked bill cowher,-0.4019,-0.2,-0.6019,False
1217,1579624594746773504,2022-10-11 00:07:06+00:00,PhilipMetres,Love makes everything possible #Steelers #Browns https://t.co/rRyfT2Vwxi,"['Steelers', 'Browns']",2,0,,,love makes everything possible,0.6369,0.25,0.8869,True
1218,1579624244463697920,2022-10-11 00:05:42+00:00,PickettBurner,"My nonimportant plan for the #Steelers would be to focus on the trenches on both sides of the ball. Suring up the already improved Oline and bringing in young studs for the Dline.

Give KP8 &amp; Najee space to work. 
Generate pressure from the Dline, secondary would be much improved",['Steelers'],1,0,,,nonimportant plan would focus trenches sides ball suring already improved oline bringing young studs dline give kp8 amp najee space work generate pressure dline secondary would much improved,0.6124,9.25185853854297e-18,0.6124,True
1219,1579624225765462016,2022-10-11 00:05:38+00:00,steelcityblond2,I don’t care for this Steeler twitter drama.  Yinz are so wound up 🤦‍♀️#steelers,['steelers'],3,0,,,care steeler twitter drama yinz wound,0.4939,0.0,0.4939,True
1220,1579623871850106880,2022-10-11 00:04:13+00:00,Alex_Kozora,"Mason Cole is not healthy. He's a tough dude, plays through the pain, but he has a foot injury that's worse than you think. He's gotten rag-dolled the last two weeks. Shouldn't be looking this bad. #Steelers https://t.co/IBLRDgudGO",['Steelers'],323,9,,,mason cole healthy hes tough dude plays pain foot injury thats worse think hes gotten rag dolled last two weeks shouldnt looking bad,-0.4854,-0.19777777777777775,-0.6831777777777778,False
1223,1579623437202755585,2022-10-11 00:02:30+00:00,937theFan,"The Pittsburgh #Steelers are in first place!…. for draft order.
https://t.co/fgNFBOSJYg",['Steelers'],5,1,,,pittsburgh first place draft order,0.0,0.25,0.25,True
1224,1579623435755753472,2022-10-11 00:02:29+00:00,TheKrak95059118,"@CharHeyward @CamHeyward Real #Steelers fans know that Cam is all heart, plays hard each week, and is an all-time Steeler. 

People like to stir sh!t up because that’s what Twitter is!!",['Steelers'],3,0,"[User(username='CharHeyward', id=237545236, displayname='Charlotte Heyward-Wesley', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='CamHeyward', id=263869582, displayname='Cam Heyward', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,real fans know cam heart plays hard week time steeler people like stir sh twitter,0.4767,-0.04583333333333334,0.4308666666666667,True
1225,1579623330524823553,2022-10-11 00:02:04+00:00,SteelersNewsNow,Fight! Fight! Bills Address Late Brawls In 'Smashing' of Kenny Pickett's Steelers #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/lX66hnWxHX,"['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",0,0,,,fight fight bills address late brawls smashing kenny picketts steelers,-0.6369,-0.3,-0.9369000000000001,False
1226,1579623312270819328,2022-10-11 00:02:00+00:00,TribSports,"“They got bored,” @MarkMaddenX said of the #Bills. “That’s the only reason they didn’t score into the 50s. They barely tried in the second half. It was embarrassing for the #Steelers.""
https://t.co/dLtn50xRmQ","['Bills', 'Steelers']",19,3,"[User(username='MarkMaddenX', id=382815761, displayname='Mark Madden', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,got bored said reason score 50s barely tried second half embarrassing,-0.5719,-0.15416666666666667,-0.7260666666666666,False
1227,1579623124802318336,2022-10-11 00:01:15+00:00,SteelersNewsNow,Steelers TE Pat Freiermuth suffers 3rd concussion of career #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/1LcggjSsC7,"['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",0,0,,,steelers te pat freiermuth suffers 3rd concussion career,-0.4767,-0.3,-0.7767,False
1229,1579622848167313410,2022-10-11 00:00:09+00:00,BrioniBoy12,He didn’t say kinda. And 18 can’t give 100% for an entire play much less a game. #Steelers https://t.co/PCpqX9LvOv,['Steelers'],0,0,,,say kinda 18 give 100 entire play much less game,0.34,-0.18888888888888888,0.15111111111111114,True
1231,1579622276252991488,2022-10-10 23:57:53+00:00,PastorRunge,"@davebassili That's right, real Steeler fans stick with the team in good and bad years. This feels like @2000, and late 80's teams. They will get better. #Steelers #SteelersNation","['Steelers', 'SteelersNation']",1,0,"[User(username='davebassili', id=343727382, displayname='The Happiest Hippie', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='2000', id=41782677, displayname='charlie 2000', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,thats right real steeler fans stick team good bad years feels like late 80s teams get better,0.5859,0.11428571428571432,0.7001857142857143,True
1232,1579622193440641024,2022-10-10 23:57:33+00:00,SilverburghKane,If we are worried about firing OC mid season which …valid point….just bring Ben in to draw plays up in the dirt #Steelers #BenforOC,"['Steelers', 'BenforOC']",1,0,,,worried firing oc mid season valid point bring ben draw plays dirt,-0.6124,0.0,-0.6124,False
1233,1579621943728574464,2022-10-10 23:56:33+00:00,yinzercrazyshow,Join Us This Week! STEELERS CRAZY @sickpodsteelers #PittsburghSteelers #HereWeGo #ChrisWormley #KennyPickett #Pittsburgh https://t.co/cZatnJsZqC,"['PittsburghSteelers', 'HereWeGo', 'ChrisWormley', 'KennyPickett', 'Pittsburgh']",7,2,"[User(username='sickpodsteelers', id=1494715169024454658, displayname='The Sick Podcast - Steelers Crazy!', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,join us week steelers crazy,-0.0516,-0.6,-0.6516,False
1235,1579621668175372288,2022-10-10 23:55:28+00:00,the_dowjones,"@Alex_Kozora This is the playcall that made me ask the age old question, which only #Steelers fans can understand is, ""does the QB have the authority to change the play call?"" KP smart enough to check out of this, why didn't he?",['Steelers'],14,0,"[User(username='Alex_Kozora', id=608546437, displayname='Alex Kozora', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,playcall made ask age old question fans understand qb authority change play call kp smart enough check didnt,0.6597,0.10476190476190476,0.7644619047619047,True
1237,1579621489137319937,2022-10-10 23:54:45+00:00,BrioniBoy12,"@RenegadeAdam You guys missed out on Bradshaw. Those were short routes for him. Terry, man… Terry could spin it 60 with his wrist. #Steelers",['Steelers'],5,0,"[User(username='RenegadeAdam', id=1195899596226080773, displayname='Adam Steel', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,guys missed bradshaw short routes terry man terry could spin 60 wrist,-0.296,0.0,-0.296,False
1238,1579621466194481152,2022-10-10 23:54:40+00:00,GsmittySmith,"Agree. Love Coach Tomlin (@CoachTomlin). Kenny Pickett (@kennypickett10) also had a great first start, all things considered. #SteelerNation #HereWeGo @steelers https://t.co/drBNUo7YIc","['SteelerNation', 'HereWeGo']",0,0,"[User(username='CoachTomlin', id=1482304957, displayname='Mike Tomlin', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='kennypickett10', id=1360381742, displayname='Kenny Pickett', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='steelers', id=19426729, displayname='Pittsburgh Steelers', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,agree love coach tomlin kenny pickett also great first start things considered,0.8957,0.5166666666666667,1.4123666666666668,True
1239,1579621436288737281,2022-10-10 23:54:33+00:00,SilverburghKane,We see the standard is the standard Coach T ….stop sitting on your hands and “make moves” #Steelers,['Steelers'],0,0,,,see standard standard coach stop sitting hands make moves,-0.296,0.0,-0.296,False
1240,1579621356165287936,2022-10-10 23:54:13+00:00,firstandpen,"It's mindboggling to see all of this hate for the Steelers' Najee Harris because he, and the team, are off to a bad start.

So now he wasn't worth a first-round pick? Now he needs to be benched? Now all you haters knew he couldn't run all along?

Stop the foolishness. #HereWeGo https://t.co/k1FA3QkZhQ",['HereWeGo'],32,5,,,mindboggling see hate steelers najee harris team bad start wasnt worth first round pick needs benched haters knew couldnt run along stop foolishness,-0.9182,-0.22999999999999998,-1.1482,False
1242,1579620797316202496,2022-10-10 23:52:00+00:00,SteelersNewsNow,Steelers suffer worst loss since 51-0 to the Browns in 1989 #PittsburghSteelers #Steelers #SteelerNation #BlackAndYellow https://t.co/UvWE9XrwRB,"['PittsburghSteelers', 'Steelers', 'SteelerNation', 'BlackAndYellow']",1,0,,,steelers suffer worst loss since 51 0 browns 1989,-0.872,-1.0,-1.8719999999999999,False
1244,1579620549495443456,2022-10-10 23:51:01+00:00,SteelersNewsNow,WATCH: How Steelers' blowout loss may have sown locker room turmoil #PittsburghSteelers #Steelers #SteelersFans #BlackAndYellow https://t.co/AQQIHEFlT8,"['PittsburghSteelers', 'Steelers', 'SteelersFans', 'BlackAndYellow']",0,0,,,watch steelers blowout loss may sown locker room turmoil,-0.5859,0.0,-0.5859,False
1245,1579619960892293120,2022-10-10 23:48:41+00:00,SteeIerNation,"Coming to the #Steelers game on Sunday? Well head over to the Terrible Tailgate for all you can drink alcohol (we need it) and food! 

Special guest @codysabolart will do a special speed painting!

Starts at 8am in Red lot 5A! 

Tickets 👇👇
https://t.co/2jRlZnrmqB https://t.co/s89z124LP3",['Steelers'],14,6,"[User(username='codysabolart', id=598905028, displayname='Cody Sabol', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,coming game sunday well head terrible tailgate drink alcohol need food special guest special speed painting starts 8am red lot 5a tickets,0.5267,-0.1371428571428571,0.3895571428571428,True
1246,1579619723272413184,2022-10-10 23:47:44+00:00,UberHansen,"If you take away the two Gabe Davis Touchdowns Josh Allen still would have had 188 Pass Yards and 2 Pass Touchdowns in the first half of #Bills 🆚️ #Steelers.

That paces* for 282 Pass Yards and 3 Pass Touchdowns.

*Pacing for Josh Allen only considers 3 Quarters","['Bills', 'Steelers']",25,2,,,take away two gabe davis touchdowns josh allen still would 188 pass yards 2 pass touchdowns first half paces 282 pass yards 3 pass touchdowns pacing josh allen considers 3 quarters,0.0,0.04166666666666667,0.04166666666666667,True
1248,1579619609128620033,2022-10-10 23:47:17+00:00,Steelers7thSB,I can’t see the #steelers losing more than 2-3 games the rest of the way,['steelers'],2,1,,,see losing 2 3 games rest way,-0.3818,0.0,-0.3818,False
1250,1579619193997385728,2022-10-10 23:45:38+00:00,Alex_Kozora,And this is why Jaylen Warren is the starting 3rd down back. Put your face in the fan against Shaq Lawson and stand him up. He's been excellent in both ID and execution. #Steelers https://t.co/SM2CHEWPFi,['Steelers'],840,33,,,jaylen warren starting 3rd back put face fan shaq lawson stand hes excellent id execution,0.7184,0.25,0.9684,True
1251,1579619180625952769,2022-10-10 23:45:35+00:00,fooferahh,"@steelers_n6tion My grandpa was a lifelong Cubs fan and died in 1999 before they won.  I come from a long line of diehards and cheerleaders.  Ride or die.

#HereWeGo",['HereWeGo'],0,0,"[User(username='steelers_n6tion', id=1242564745103892480, displayname='DJ', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",,grandpa lifelong cubs fan died 1999 come long line diehards cheerleaders ride die,-0.6124,-0.07500000000000001,-0.6874,False
1253,1579618499592613888,2022-10-10 23:42:52+00:00,MatthewAlan6621,Did the #Steelers fire Matthew Canada yet or Teryl Austin yet??,['Steelers'],0,0,,"Coordinates(longitude=-80.890301, latitude=40.854108)",fire matthew canada yet teryl austin yet,-0.34,0.0,-0.34,False
